Li2O,SiO2,Al2O3,ZnO,MgO,Na2O,K2O,TiO2,ZrO2,P2O5,As2O3,B2O3,BaO,CaO,SrO,SnO2,Fe2O3,MnO2,CoO,CeO2,V2O5,Sb2O3,Nd2O3,Cr2O3,MoO3,F,La2O3,Ta2O5,Cl,LD,β-spodumene,β-quartz s.s,LM,Keatite,Petalite,LiAlSi3O8,LiAlSi2O6,KMK,Cristobalite,Li4SiO4,Mullite,Tridymite
2.99029902990299,66.4566456645665,20.1420142014201,1.000100010001,0.0,1.24012401240124,0.28002800280028,2.82028202820282,2.01020102010201,0.8000800080008,0.0,0.0,1.51015101510151,0.25002500250025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000500050005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.28,66.18,20.05,1.0,0.0,1.23,0.28,2.81,2.01,0.89,0.0,0.0,1.5,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.51351351351351,66.026026026026,20.01001001001,1.001001001001,0.0,1.23123123123123,0.28028028028028,2.8028028028028,2.002002002002,0.940940940940941,0.0,0.0,1.4014014014014,0.29029029029029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500500500500501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.84961503849615,65.6434356564344,19.8880111988801,0.999900009999,0.0,1.21987801219878,0.27997200279972,2.78972102789721,1.98980101989801,1.02989701029897,0.0,0.0,1.48985101489851,0.31996800319968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999500049995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.12917416516697,65.3669266146771,19.8060387922416,0.999800039992002,0.0,1.21975604879024,0.27994401119776,2.77944411117776,1.97960407918416,1.10977804439112,0.0,0.0,1.48970205958808,0.339932013597281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499900019996001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.09090909090909,46.4646464646465,9.09090909090909,9.09090909090909,0.0,4.04040404040404,0.0,0.0,0.0,0.0,0.0,22.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,66.0,10.5,0.0,0.0,3.0,0.5,0.0,0.5,4.5,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,1.5,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.1,63.2,22.0,1.0,1.5,0.6,0.3,2.0,2.0,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,61.6585365853659,21.4634146341463,0.975609756097561,1.46341463414634,0.585365853658536,0.292682926829268,1.95121951219512,1.95121951219512,1.17073170731707,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07317073170732,0.0,0.0,0.0,0.0,2.4390243902439,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,59.0,19.0,1.5,1.0,0.0,0.0,2.0,2.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
